PREMIUM_ID,CONTRACT_ID,MNT_COTISATION,DT_ENCAISSEMENT,ECHEANCE_DATE
PRM0001533,CTR00180,11471.03,2023-10-12,2023-07-01
PRM0001534,CTR00180,11471.03,2024-01-16,2023-10-01
PRM0001535,CTR00180,12377.72,2024-04-08,2024-01-01
PRM0001536,CTR00180,12377.72,2024-07-09,2024-04-01
PRM0001537,CTR00180,12377.72,2024-10-06,2024-07-01
PRM0001538,CTR00180,12945.51,2025-04-01,2025-01-01
PRM0001539,CTR00180,12945.51,2025-07-09,2025-04-01
PRM0001540,CTR00181,25754.52,2022-04-12,2022-01-01
PRM0001541,CTR00181,12877.26,2022-10-08,2022-07-01
PRM0001542,CTR00181,12877.26,2023-01-13,2022-10-01
PRM0001543,CTR00181,13709.23,2023-04-16,2023-01-01
PRM0001544,CTR00181,13709.23,2023-07-16,2023-04-01
PRM0001545,CTR00181,13709.23,2023-10-18,2023-07-01
PRM0001546,CTR00181,13709.23,2024-01-07,2023-10-01
PRM0001547,CTR00181,15313.45,2024-04-09,2024-01-01
PRM0001548,CTR00181,15313.45,2024-07-09,2024-04-01
PRM0001549,CTR00181,15313.45,2024-10-15,2024-07-01
PRM0001550,CTR00181,30626.9,2025-01-10,2024-10-01
PRM0001551,CTR00181,15597.8,2025-07-21,2025-04-01
PRM0001552,CTR00181,15597.8,2025-10-14,2025-07-01
PRM0001553,CTR00182,11059.98,2022-04-04,2022-01-01
PRM0001554,CTR00182,11059.98,2022-07-08,2022-04-01
PRM0001555,CTR00182,11059.98,2022-10-16,2022-07-01
PRM0001556,CTR00183,6720.44,2022-04-09,2022-01-01
PRM0001557,CTR00183,6720.44,2022-07-01,2022-04-01
PRM0001558,CTR00183,6720.44,2022-10-03,2022-07-01
PRM0001559,CTR00183,6720.44,2023-01-06,2022-10-01
PRM0001560,CTR00183,7012.88,2023-04-19,2023-01-01
PRM0001561,CTR00183,7012.88,2023-07-16,2023-04-01
PRM0001562,CTR00183,7012.88,2023-10-12,2023-07-01
PRM0001563,CTR00183,14025.76,2024-01-09,2023-10-01
PRM0001564,CTR00183,7706.91,2024-07-21,2024-04-01
PRM0001565,CTR00183,7706.91,2024-10-03,2024-07-01
PRM0001566,CTR00183,8743.66,2025-04-11,2025-01-01
PRM0001567,CTR00183,8743.66,2025-07-14,2025-04-01
PRM0001568,CTR00184,9297.74,2023-01-15,2022-10-01
PRM0001569,CTR00184,9934.29,2023-04-10,2023-01-01
PRM0001570,CTR00184,9934.29,2023-07-05,2023-04-01
PRM0001571,CTR00184,9934.29,2023-10-10,2023-07-01
PRM0001572,CTR00184,9934.29,2024-01-13,2023-10-01
PRM0001573,CTR00184,10234.62,2024-04-10,2024-01-01
PRM0001574,CTR00184,10234.62,2024-07-08,2024-04-01
PRM0001575,CTR00184,10234.62,2024-10-10,2024-07-01
PRM0001576,CTR00184,10234.62,2025-01-13,2024-10-01
PRM0001577,CTR00184,11295.28,2025-07-21,2025-04-01
PRM0001578,CTR00184,11295.28,2025-10-16,2025-07-01
PRM0001579,CTR00185,2501.51,2022-04-20,2022-01-01
PRM0001580,CTR00185,2501.51,2022-07-07,2022-04-01
PRM0001581,CTR00185,2501.51,2022-10-21,2022-07-01
PRM0001582,CTR00185,2501.51,2023-01-05,2022-10-01
PRM0001583,CTR00185,2530.37,2023-07-01,2023-04-01
PRM0001584,CTR00185,5060.74,2023-10-18,2023-07-01
PRM0001585,CTR00185,2839.08,2024-04-12,2024-01-01
PRM0001586,CTR00185,2839.08,2024-07-16,2024-04-01
PRM0001587,CTR00185,2839.08,2024-10-09,2024-07-01
PRM0001588,CTR00186,3735.04,2022-04-08,2022-01-01
PRM0001589,CTR00186,1867.52,2022-10-12,2022-07-01
PRM0001590,CTR00186,1867.52,2023-01-07,2022-10-01
PRM0001591,CTR00186,1886.96,2023-04-11,2023-01-01
PRM0001592,CTR00186,1886.96,2023-07-10,2023-04-01
PRM0001593,CTR00186,1886.96,2023-10-01,2023-07-01
PRM0001594,CTR00186,1886.96,2024-01-07,2023-10-01
PRM0001595,CTR00186,2155.72,2024-04-03,2024-01-01
PRM0001596,CTR00186,2155.72,2024-07-16,2024-04-01
PRM0001597,CTR00187,1446.4,2022-04-12,2022-01-01
PRM0001598,CTR00187,1446.4,2022-07-17,2022-04-01
PRM0001599,CTR00187,1446.4,2022-10-17,2022-07-01
PRM0001600,CTR00187,1446.4,2023-01-01,2022-10-01
PRM0001601,CTR00187,1483.34,2023-04-08,2023-01-01
PRM0001602,CTR00187,1483.34,2023-07-06,2023-04-01
PRM0001603,CTR00187,1483.34,2023-10-03,2023-07-01
PRM0001604,CTR00187,1483.34,2024-01-02,2023-10-01
PRM0001605,CTR00187,1485.74,2024-04-09,2024-01-01
PRM0001606,CTR00187,1485.74,2024-07-13,2024-04-01
PRM0001607,CTR00187,1485.74,2024-10-16,2024-07-01
PRM0001608,CTR00187,1485.74,2025-01-14,2024-10-01
PRM0001609,CTR00187,1668.41,2025-04-03,2025-01-01
PRM0001610,CTR00187,1668.41,2025-07-09,2025-04-01
PRM0001611,CTR00187,1668.41,2025-10-06,2025-07-01
PRM0001612,CTR00188,1387.18,2022-04-01,2022-01-01
PRM0001613,CTR00188,1387.18,2022-07-16,2022-04-01
PRM0001614,CTR00188,1387.18,2022-10-08,2022-07-01
PRM0001615,CTR00188,2774.36,2023-01-15,2022-10-01
PRM0001616,CTR00188,1392.43,2023-07-12,2023-04-01
PRM0001617,CTR00188,1392.43,2023-10-16,2023-07-01
PRM0001618,CTR00188,1392.43,2024-01-13,2023-10-01
PRM0001619,CTR00188,1462.47,2024-07-21,2024-04-01
PRM0001620,CTR00188,1462.47,2024-10-18,2024-07-01
PRM0001621,CTR00188,1462.47,2025-01-06,2024-10-01
PRM0001622,CTR00188,1520.14,2025-04-07,2025-01-01
PRM0001623,CTR00188,3040.28,2025-07-04,2025-04-01
PRM0001624,CTR00189,8011.86,2022-04-12,2022-01-01
PRM0001625,CTR00189,8011.86,2022-07-18,2022-04-01
PRM0001626,CTR00189,8011.86,2022-10-02,2022-07-01
PRM0001627,CTR00189,8011.86,2023-01-16,2022-10-01
PRM0001628,CTR00189,9077.1,2023-04-05,2023-01-01
PRM0001629,CTR00189,9077.1,2023-07-18,2023-04-01
PRM0001630,CTR00189,9077.1,2023-10-07,2023-07-01
PRM0001631,CTR00190,12035.46,2022-04-09,2022-01-01
PRM0001632,CTR00190,12035.46,2022-10-14,2022-07-01
PRM0001633,CTR00190,12035.46,2023-01-12,2022-10-01
PRM0001634,CTR00190,13337.13,2023-04-20,2023-01-01
PRM0001635,CTR00190,13337.13,2023-07-09,2023-04-01
PRM0001636,CTR00190,13337.13,2023-10-04,2023-07-01
PRM0001637,CTR00190,13337.13,2024-01-18,2023-10-01
PRM0001638,CTR00190,13346.38,2024-04-10,2024-01-01
PRM0001639,CTR00190,13346.38,2024-07-01,2024-04-01
PRM0001640,CTR00190,13346.38,2024-10-10,2024-07-01
PRM0001641,CTR00190,13346.38,2025-01-09,2024-10-01
PRM0001642,CTR00190,15121.65,2025-04-18,2025-01-01
PRM0001643,CTR00190,15121.65,2025-07-08,2025-04-01
PRM0001644,CTR00191,2950.91,2022-04-21,2022-01-01
PRM0001645,CTR00191,2950.91,2022-07-18,2022-04-01
PRM0001646,CTR00191,2950.91,2022-10-14,2022-07-01
PRM0001647,CTR00191,2950.91,2023-01-05,2022-10-01
PRM0001648,CTR00191,3312.56,2023-04-09,2023-01-01
PRM0001649,CTR00191,3312.56,2023-07-16,2023-04-01
PRM0001650,CTR00191,6625.12,2023-10-05,2023-07-01
PRM0001651,CTR00192,5862.31,2024-01-14,2023-10-01
PRM0001652,CTR00192,6668.48,2024-04-17,2024-01-01
PRM0001653,CTR00192,6668.48,2024-07-09,2024-04-01
PRM0001654,CTR00192,6668.48,2024-10-05,2024-07-01
PRM0001655,CTR00192,7427.49,2025-04-10,2025-01-01
PRM0001656,CTR00192,7427.49,2025-07-03,2025-04-01
PRM0001657,CTR00192,7427.49,2025-10-03,2025-07-01
PRM0001658,CTR00193,7019.51,2022-04-15,2022-01-01
PRM0001659,CTR00193,7019.51,2022-07-01,2022-04-01
PRM0001660,CTR00193,7019.51,2022-10-21,2022-07-01
PRM0001661,CTR00193,14039.02,2023-01-07,2022-10-01
PRM0001662,CTR00193,7840.65,2023-07-15,2023-04-01
PRM0001663,CTR00193,7840.65,2023-10-10,2023-07-01
PRM0001664,CTR00193,8718.04,2024-04-04,2024-01-01
PRM0001665,CTR00193,8718.04,2024-07-14,2024-04-01
PRM0001666,CTR00193,8718.04,2024-10-07,2024-07-01
PRM0001667,CTR00193,8718.04,2025-01-08,2024-10-01
PRM0001668,CTR00193,9311.45,2025-04-03,2025-01-01
PRM0001669,CTR00193,9311.45,2025-07-20,2025-04-01
PRM0001670,CTR00193,9311.45,2025-10-06,2025-07-01
PRM0001671,CTR00194,8486.43,2022-04-03,2022-01-01
PRM0001672,CTR00194,8486.43,2022-07-13,2022-04-01
PRM0001673,CTR00194,8486.43,2022-10-16,2022-07-01
PRM0001674,CTR00194,8486.43,2023-01-13,2022-10-01
PRM0001675,CTR00194,9636.04,2023-04-04,2023-01-01
PRM0001676,CTR00194,19272.08,2023-07-05,2023-04-01
PRM0001677,CTR00194,9636.04,2024-01-16,2023-10-01
PRM0001678,CTR00195,11103.54,2022-04-12,2022-01-01
PRM0001679,CTR00195,11103.54,2022-07-02,2022-04-01
PRM0001680,CTR00195,11103.54,2022-10-06,2022-07-01
PRM0001681,CTR00195,11103.54,2023-01-03,2022-10-01
PRM0001682,CTR00195,11754.71,2023-04-02,2023-01-01
PRM0001683,CTR00195,11754.71,2023-07-04,2023-04-01
PRM0001684,CTR00195,11754.71,2023-10-03,2023-07-01
PRM0001685,CTR00195,11754.71,2024-01-11,2023-10-01
PRM0001686,CTR00195,13051.01,2024-04-11,2024-01-01
PRM0001687,CTR00195,26102.02,2024-07-07,2024-04-01
PRM0001688,CTR00195,13051.01,2025-01-14,2024-10-01
PRM0001689,CTR00195,14411.6,2025-04-21,2025-01-01
PRM0001690,CTR00195,14411.6,2025-07-13,2025-04-01
PRM0001691,CTR00195,14411.6,2025-10-05,2025-07-01
PRM0001692,CTR00196,12862.91,2022-04-01,2022-01-01
PRM0001693,CTR00196,12862.91,2022-07-01,2022-04-01
PRM0001694,CTR00196,12862.91,2023-01-06,2022-10-01
PRM0001695,CTR00196,14044.02,2023-04-04,2023-01-01
PRM0001696,CTR00196,14044.02,2023-07-08,2023-04-01
PRM0001697,CTR00196,14044.02,2023-10-07,2023-07-01
PRM0001698,CTR00196,14044.02,2024-01-09,2023-10-01
PRM0001699,CTR00196,14154.16,2024-04-06,2024-01-01
PRM0001700,CTR00196,14154.16,2024-07-14,2024-04-01
PRM0001701,CTR00196,14154.16,2024-10-20,2024-07-01
PRM0001702,CTR00196,14154.16,2025-01-02,2024-10-01
PRM0001703,CTR00196,14779.02,2025-04-17,2025-01-01
PRM0001704,CTR00196,14779.02,2025-07-21,2025-04-01
PRM0001705,CTR00196,14779.02,2025-10-21,2025-07-01
PRM0001706,CTR00197,3473.87,2022-04-01,2022-01-01
PRM0001707,CTR00197,3473.87,2022-07-07,2022-04-01
PRM0001708,CTR00197,3473.87,2022-10-05,2022-07-01
PRM0001709,CTR00197,3473.87,2023-01-06,2022-10-01
PRM0001710,CTR00197,7697.86,2023-04-04,2023-01-01
PRM0001711,CTR00197,3848.93,2023-10-08,2023-07-01
PRM0001712,CTR00197,3848.93,2024-01-01,2023-10-01
PRM0001713,CTR00197,4406.91,2024-04-07,2024-01-01
PRM0001714,CTR00197,4406.91,2024-07-04,2024-04-01
PRM0001715,CTR00197,4406.91,2024-10-02,2024-07-01
PRM0001716,CTR00197,4406.91,2025-01-03,2024-10-01
PRM0001717,CTR00198,1208.47,2022-04-01,2022-01-01
PRM0001718,CTR00198,1208.47,2022-07-08,2022-04-01
PRM0001719,CTR00198,1208.47,2022-10-08,2022-07-01
PRM0001720,CTR00198,1208.47,2023-01-10,2022-10-01
PRM0001721,CTR00198,1266.32,2023-04-19,2023-01-01
PRM0001722,CTR00198,1266.32,2023-07-15,2023-04-01
PRM0001723,CTR00198,1266.32,2023-10-08,2023-07-01
PRM0001724,CTR00198,1266.32,2024-01-18,2023-10-01
PRM0001725,CTR00198,1374.25,2024-04-01,2024-01-01
PRM0001726,CTR00198,1374.25,2024-07-03,2024-04-01
PRM0001727,CTR00198,1374.25,2024-10-07,2024-07-01
PRM0001728,CTR00198,1374.25,2025-01-11,2024-10-01
PRM0001729,CTR00198,1418.99,2025-04-04,2025-01-01
PRM0001730,CTR00198,1418.99,2025-07-06,2025-04-01
PRM0001731,CTR00198,1418.99,2025-10-10,2025-07-01
PRM0001732,CTR00199,2421.85,2022-04-04,2022-01-01
PRM0001733,CTR00199,2421.85,2022-07-09,2022-04-01
PRM0001734,CTR00199,2421.85,2022-10-20,2022-07-01
PRM0001735,CTR00199,2421.85,2023-01-10,2022-10-01
PRM0001736,CTR00199,2714.36,2023-04-10,2023-01-01
PRM0001737,CTR00199,2714.36,2023-07-09,2023-04-01
PRM0001738,CTR00200,12085.78,2022-04-10,2022-01-01
PRM0001739,CTR00200,6042.89,2022-10-05,2022-07-01
PRM0001740,CTR00200,6042.89,2023-01-13,2022-10-01
PRM0001741,CTR00200,6908.12,2023-04-08,2023-01-01
PRM0001742,CTR00200,6908.12,2023-07-02,2023-04-01
PRM0001743,CTR00201,11633.03,2023-04-04,2023-01-01
PRM0001744,CTR00201,11633.03,2023-07-16,2023-04-01
PRM0001745,CTR00201,11633.03,2023-10-04,2023-07-01
PRM0001746,CTR00201,11633.03,2024-01-10,2023-10-01
PRM0001747,CTR00201,11741.7,2024-04-15,2024-01-01
PRM0001748,CTR00201,11741.7,2024-07-07,2024-04-01
PRM0001749,CTR00201,11741.7,2024-10-01,2024-07-01
PRM0001750,CTR00201,11741.7,2025-01-12,2024-10-01
PRM0001751,CTR00201,13488.08,2025-04-21,2025-01-01
PRM0001752,CTR00201,13488.08,2025-07-14,2025-04-01
PRM0001753,CTR00202,2822.87,2022-07-04,2022-04-01
PRM0001754,CTR00202,2822.87,2022-10-05,2022-07-01
PRM0001755,CTR00202,2822.87,2023-01-10,2022-10-01
PRM0001756,CTR00202,3031.94,2023-04-01,2023-01-01
PRM0001757,CTR00202,3031.94,2023-07-11,2023-04-01
PRM0001758,CTR00202,3031.94,2023-10-13,2023-07-01
PRM0001759,CTR00202,3031.94,2024-01-18,2023-10-01
PRM0001760,CTR00202,3073.63,2024-07-10,2024-04-01
PRM0001761,CTR00202,3073.63,2024-10-05,2024-07-01
PRM0001762,CTR00202,3073.63,2025-01-02,2024-10-01
PRM0001763,CTR00202,3523.16,2025-04-06,2025-01-01
PRM0001764,CTR00202,7046.32,2025-07-07,2025-04-01
PRM0001765,CTR00203,14157.87,2022-04-19,2022-01-01
PRM0001766,CTR00203,14157.87,2022-07-18,2022-04-01
PRM0001767,CTR00203,14157.87,2022-10-03,2022-07-01
PRM0001768,CTR00203,14157.87,2023-01-06,2022-10-01
PRM0001769,CTR00203,15654.13,2023-04-19,2023-01-01
PRM0001770,CTR00203,15654.13,2023-07-14,2023-04-01
PRM0001771,CTR00203,15654.13,2023-10-08,2023-07-01
PRM0001772,CTR00203,15654.13,2024-01-21,2023-10-01
PRM0001773,CTR00203,17873.44,2024-04-07,2024-01-01
PRM0001774,CTR00203,17873.44,2024-07-16,2024-04-01
PRM0001775,CTR00203,17873.44,2024-10-01,2024-07-01
PRM0001776,CTR00204,10422.06,2022-04-10,2022-01-01
PRM0001777,CTR00204,10422.06,2022-07-21,2022-04-01
PRM0001778,CTR00204,10422.06,2022-10-07,2022-07-01
PRM0001779,CTR00204,10422.06,2023-01-02,2022-10-01
PRM0001780,CTR00204,11022.01,2023-07-05,2023-04-01
PRM0001781,CTR00204,11022.01,2024-01-16,2023-10-01
PRM0001782,CTR00204,12091.22,2024-04-17,2024-01-01
PRM0001783,CTR00204,12091.22,2024-07-13,2024-04-01
PRM0001784,CTR00204,12091.22,2024-10-04,2024-07-01
PRM0001785,CTR00204,12091.22,2025-01-05,2024-10-01
PRM0001786,CTR00204,13483.7,2025-04-15,2025-01-01
PRM0001787,CTR00204,13483.7,2025-07-11,2025-04-01
PRM0001788,CTR00204,13483.7,2025-10-17,2025-07-01
PRM0001789,CTR00205,3156.14,2022-10-17,2022-07-01
PRM0001790,CTR00205,3156.14,2023-01-21,2022-10-01
PRM0001791,CTR00205,6992.66,2023-04-20,2023-01-01
PRM0001792,CTR00205,3496.33,2023-10-05,2023-07-01
PRM0001793,CTR00205,3496.33,2024-01-15,2023-10-01
PRM0001794,CTR00205,7318.52,2024-04-03,2024-01-01
PRM0001795,CTR00205,3659.26,2024-10-19,2024-07-01
PRM0001796,CTR00205,3659.26,2025-01-03,2024-10-01
PRM0001797,CTR00205,8106.02,2025-04-02,2025-01-01
PRM0001798,CTR00205,4053.01,2025-10-09,2025-07-01
PRM0001799,CTR00206,13312.52,2022-04-02,2022-01-01
PRM0001800,CTR00206,13312.52,2022-07-06,2022-04-01
PRM0001801,CTR00206,13312.52,2022-10-15,2022-07-01
PRM0001802,CTR00206,13312.52,2023-01-05,2022-10-01
PRM0001803,CTR00207,6297.03,2022-04-05,2022-01-01
PRM0001804,CTR00207,6297.03,2022-07-10,2022-04-01
PRM0001805,CTR00207,6297.03,2022-10-02,2022-07-01
PRM0001806,CTR00207,6297.03,2023-01-14,2022-10-01
PRM0001807,CTR00207,14148.28,2023-04-11,2023-01-01
PRM0001808,CTR00207,7074.14,2023-10-13,2023-07-01
PRM0001809,CTR00208,13848.04,2022-04-11,2022-01-01
PRM0001810,CTR00208,13848.04,2022-07-14,2022-04-01
PRM0001811,CTR00208,13848.04,2022-10-04,2022-07-01
PRM0001812,CTR00208,13848.04,2023-01-08,2022-10-01
PRM0001813,CTR00208,14759.3,2023-04-04,2023-01-01
PRM0001814,CTR00208,29518.6,2023-07-12,2023-04-01
PRM0001815,CTR00208,15498.77,2024-04-16,2024-01-01
PRM0001816,CTR00208,15498.77,2024-07-04,2024-04-01
PRM0001817,CTR00208,15498.77,2024-10-15,2024-07-01
PRM0001818,CTR00208,15498.77,2025-01-07,2024-10-01
PRM0001819,CTR00208,16738.84,2025-04-04,2025-01-01
PRM0001820,CTR00208,16738.84,2025-07-14,2025-04-01
PRM0001821,CTR00208,16738.84,2025-10-11,2025-07-01
PRM0001822,CTR00209,14130.03,2022-04-10,2022-01-01
PRM0001823,CTR00209,14130.03,2022-10-02,2022-07-01
PRM0001824,CTR00209,14130.03,2023-01-16,2022-10-01
PRM0001825,CTR00209,15413.13,2023-04-07,2023-01-01
PRM0001826,CTR00209,30826.26,2023-07-08,2023-04-01
PRM0001827,CTR00209,15413.13,2024-01-08,2023-10-01
PRM0001828,CTR00209,16697.05,2024-04-02,2024-01-01
PRM0001829,CTR00209,33394.1,2024-07-03,2024-04-01
PRM0001830,CTR00209,17009.34,2025-04-02,2025-01-01
PRM0001831,CTR00209,17009.34,2025-07-14,2025-04-01
PRM0001832,CTR00209,17009.34,2025-10-15,2025-07-01
PRM0001833,CTR00210,5628.29,2022-07-01,2022-04-01
PRM0001834,CTR00210,5628.29,2022-10-21,2022-07-01
PRM0001835,CTR00210,5628.29,2023-01-18,2022-10-01
PRM0001836,CTR00210,5980.41,2023-04-07,2023-01-01
PRM0001837,CTR00210,5980.41,2023-07-14,2023-04-01
PRM0001838,CTR00210,5980.41,2023-10-10,2023-07-01
PRM0001839,CTR00210,5980.41,2024-01-03,2023-10-01
PRM0001840,CTR00210,6042.91,2024-04-03,2024-01-01
PRM0001841,CTR00210,6042.91,2024-07-18,2024-04-01
PRM0001842,CTR00210,6042.91,2024-10-18,2024-07-01
PRM0001843,CTR00210,6042.91,2025-01-01,2024-10-01
PRM0001844,CTR00210,6328.68,2025-04-20,2025-01-01
PRM0001845,CTR00210,6328.68,2025-07-20,2025-04-01
PRM0001846,CTR00211,6455.13,2022-04-05,2022-01-01
PRM0001847,CTR00211,6455.13,2022-07-12,2022-04-01
PRM0001848,CTR00211,12910.26,2022-10-19,2022-07-01
PRM0001849,CTR00211,6546.01,2023-04-05,2023-01-01
PRM0001850,CTR00211,13092.02,2023-07-07,2023-04-01
PRM0001851,CTR00211,6546.01,2024-01-11,2023-10-01
PRM0001852,CTR00211,7040.83,2024-07-04,2024-04-01
PRM0001853,CTR00211,7040.83,2024-10-05,2024-07-01
PRM0001854,CTR00211,14081.66,2025-01-03,2024-10-01
PRM0001855,CTR00211,7527.36,2025-07-04,2025-04-01
PRM0001856,CTR00211,7527.36,2025-10-17,2025-07-01
PRM0001857,CTR00212,1348.0,2022-04-13,2022-01-01
PRM0001858,CTR00212,1348.0,2022-07-08,2022-04-01
PRM0001859,CTR00212,1348.0,2022-10-03,2022-07-01
PRM0001860,CTR00212,1348.0,2023-01-13,2022-10-01
PRM0001861,CTR00212,1351.74,2023-04-13,2023-01-01
PRM0001862,CTR00212,1351.74,2023-07-20,2023-04-01
PRM0001863,CTR00212,1351.74,2023-10-08,2023-07-01
PRM0001864,CTR00212,1351.74,2024-01-08,2023-10-01
PRM0001865,CTR00212,1463.01,2024-04-09,2024-01-01
PRM0001866,CTR00212,1463.01,2024-10-12,2024-07-01
PRM0001867,CTR00212,1677.85,2025-04-17,2025-01-01
PRM0001868,CTR00212,1677.85,2025-07-20,2025-04-01
PRM0001869,CTR00213,5338.3,2022-04-11,2022-01-01
PRM0001870,CTR00213,5338.3,2022-07-10,2022-04-01
PRM0001871,CTR00213,5338.3,2022-10-19,2022-07-01
PRM0001872,CTR00213,5338.3,2023-01-09,2022-10-01
PRM0001873,CTR00213,5564.49,2023-04-05,2023-01-01
PRM0001874,CTR00213,5564.49,2023-07-04,2023-04-01
PRM0001875,CTR00213,5564.49,2023-10-08,2023-07-01
PRM0001876,CTR00213,5564.49,2024-01-17,2023-10-01
PRM0001877,CTR00213,6262.17,2024-04-05,2024-01-01
PRM0001878,CTR00213,6262.17,2024-07-12,2024-04-01
PRM0001879,CTR00214,5140.7,2022-04-01,2022-01-01
PRM0001880,CTR00214,5140.7,2022-07-09,2022-04-01
PRM0001881,CTR00214,5140.7,2022-10-09,2022-07-01
PRM0001882,CTR00214,5140.7,2023-01-04,2022-10-01
PRM0001883,CTR00214,5450.93,2023-04-17,2023-01-01
PRM0001884,CTR00214,5450.93,2023-07-18,2023-04-01
PRM0001885,CTR00214,5450.93,2023-10-17,2023-07-01
PRM0001886,CTR00214,5450.93,2024-01-11,2023-10-01
PRM0001887,CTR00214,5577.86,2024-04-14,2024-01-01
PRM0001888,CTR00214,11155.72,2024-07-02,2024-04-01
PRM0001889,CTR00214,5577.86,2025-01-18,2024-10-01
PRM0001890,CTR00214,6353.11,2025-04-14,2025-01-01
PRM0001891,CTR00214,6353.11,2025-07-11,2025-04-01
PRM0001892,CTR00214,6353.11,2025-10-20,2025-07-01
PRM0001893,CTR00215,16384.75,2022-04-19,2022-01-01
PRM0001894,CTR00215,16384.75,2022-07-07,2022-04-01
PRM0001895,CTR00215,32769.5,2022-10-07,2022-07-01
PRM0001896,CTR00215,34129.5,2023-04-14,2023-01-01
PRM0001897,CTR00215,17064.75,2023-10-09,2023-07-01
PRM0001898,CTR00215,34129.5,2024-01-19,2023-10-01
PRM0001899,CTR00215,18829.32,2024-07-18,2024-04-01
PRM0001900,CTR00215,18829.32,2024-10-18,2024-07-01
PRM0001901,CTR00215,18829.32,2025-01-12,2024-10-01
PRM0001902,CTR00215,20722.72,2025-04-05,2025-01-01
PRM0001903,CTR00215,20722.72,2025-07-18,2025-04-01
PRM0001904,CTR00215,20722.72,2025-10-10,2025-07-01
PRM0001905,CTR00216,12434.98,2023-04-02,2023-01-01
PRM0001906,CTR00216,12434.98,2023-07-15,2023-04-01
PRM0001907,CTR00216,12434.98,2023-10-04,2023-07-01
PRM0001908,CTR00216,12434.98,2024-01-13,2023-10-01
PRM0001909,CTR00216,12947.85,2024-04-13,2024-01-01
PRM0001910,CTR00216,12947.85,2024-07-15,2024-04-01
PRM0001911,CTR00216,12947.85,2024-10-06,2024-07-01
PRM0001912,CTR00216,12947.85,2025-01-06,2024-10-01
PRM0001913,CTR00216,14798.19,2025-04-08,2025-01-01
PRM0001914,CTR00216,29596.38,2025-07-05,2025-04-01
PRM0001915,CTR00217,2344.23,2022-04-14,2022-01-01
PRM0001916,CTR00217,2344.23,2022-07-20,2022-04-01
PRM0001917,CTR00217,2344.23,2022-10-04,2022-07-01
PRM0001918,CTR00217,2344.23,2023-01-16,2022-10-01
PRM0001919,CTR00217,2686.08,2023-07-21,2023-04-01
PRM0001920,CTR00217,2686.08,2023-10-21,2023-07-01
PRM0001921,CTR00217,2686.08,2024-01-21,2023-10-01
PRM0001922,CTR00218,2859.26,2022-04-01,2022-01-01
PRM0001923,CTR00218,2859.26,2022-07-09,2022-04-01
PRM0001924,CTR00218,2859.26,2022-10-19,2022-07-01
PRM0001925,CTR00218,2859.26,2023-01-05,2022-10-01
PRM0001926,CTR00218,6057.74,2023-04-15,2023-01-01
PRM0001927,CTR00218,3028.87,2023-10-06,2023-07-01
PRM0001928,CTR00218,3028.87,2024-01-05,2023-10-01
PRM0001929,CTR00218,3147.54,2024-07-15,2024-04-01
PRM0001930,CTR00218,6295.08,2024-10-05,2024-07-01
PRM0001931,CTR00218,6457.08,2025-04-10,2025-01-01
PRM0001932,CTR00218,3228.54,2025-10-04,2025-07-01
PRM0001933,CTR00219,13722.99,2022-04-15,2022-01-01
PRM0001934,CTR00219,13722.99,2022-07-12,2022-04-01
PRM0001935,CTR00219,13722.99,2023-01-12,2022-10-01
PRM0001936,CTR00219,14893.62,2023-04-07,2023-01-01
PRM0001937,CTR00219,14893.62,2023-07-09,2023-04-01
PRM0001938,CTR00219,14893.62,2023-10-01,2023-07-01
PRM0001939,CTR00219,14893.62,2024-01-14,2023-10-01
PRM0001940,CTR00219,16237.38,2024-04-01,2024-01-01
PRM0001941,CTR00219,16237.38,2024-07-04,2024-04-01
PRM0001942,CTR00219,16237.38,2024-10-20,2024-07-01
PRM0001943,CTR00219,16237.38,2025-01-12,2024-10-01
PRM0001944,CTR00219,16584.57,2025-04-16,2025-01-01
PRM0001945,CTR00219,16584.57,2025-07-10,2025-04-01
PRM0001946,CTR00219,33169.14,2025-10-04,2025-07-01
PRM0001947,CTR00220,8073.68,2022-04-21,2022-01-01
PRM0001948,CTR00220,8073.68,2022-07-21,2022-04-01
PRM0001949,CTR00220,8073.68,2022-10-03,2022-07-01
PRM0001950,CTR00220,8073.68,2023-01-19,2022-10-01
PRM0001951,CTR00220,8983.63,2023-04-06,2023-01-01
PRM0001952,CTR00220,8983.63,2023-07-08,2023-04-01
PRM0001953,CTR00220,8983.63,2023-10-21,2023-07-01
PRM0001954,CTR00220,8983.63,2024-01-21,2023-10-01
PRM0001955,CTR00220,10206.96,2024-04-05,2024-01-01
PRM0001956,CTR00220,10206.96,2024-07-09,2024-04-01
PRM0001957,CTR00220,20413.92,2024-10-10,2024-07-01
PRM0001958,CTR00221,3841.19,2022-04-15,2022-01-01
PRM0001959,CTR00221,3841.19,2022-07-17,2022-04-01
PRM0001960,CTR00221,3841.19,2022-10-13,2022-07-01
PRM0001961,CTR00221,3841.19,2023-01-13,2022-10-01
PRM0001962,CTR00222,29726.8,2022-07-10,2022-04-01
PRM0001963,CTR00223,16066.2,2022-04-01,2022-01-01
PRM0001964,CTR00223,16066.2,2022-07-17,2022-04-01
PRM0001965,CTR00223,16066.2,2022-10-03,2022-07-01
PRM0001966,CTR00223,16066.2,2023-01-15,2022-10-01
PRM0001967,CTR00223,16282.06,2023-04-13,2023-01-01
